Owner, Collateral, Debt
0xFE362f889a2c843708DaF7D32eD70ec6188a3A47, 0.01913739, 213.736613453308728515
0x30194f526c6b08F8E33Af1753B04322b0450C6c0, 0.00373882, 73.195003582300193423
0x0eC9eFC8C5305978Cb957c74b228D4949F5e9DD0, 0.00357482, 0.0
0x4fF49ea56b101C62A33e479CC52460c00337dd31, 0.06197749, 917.38656206223055323
